time,altp,temp,p,gx,gy,gz,ax,ay,az,vz,alt,lat,lon
0.018090351597873144,1.7568652441975385e-13,14.999882615511694,1013.2478755972885,1.1811639697547928e-38,1.187916374756419e-38,-1.1875046708717864e-49,4.668302068578822e-25,1.1727210121488292e-08,1.340426250540833e-07,1.6329096319172693e-10,1.7568652441975385e-13,0.0,0.0
0.0021950280479755557,1.3035256699746276e-15,14.999985756924445,1013.2497422314591,8.763777188430669e-41,8.813877406889402e-41,-8.810822724216278e-52,3.463698540161873e-27,8.701133727264657e-11,9.94544135959557e-10,1.211555427476857e-12,1.3035256699746276e-15,0.0,0.0
0.0021950280479755557,1.3035256699746276e-15,14.999985756924445,1013.2497422314591,8.763777188430669e-41,8.813877406889402e-41,-8.810822724216278e-52,3.463698540161873e-27,8.701133727264657e-11,9.94544135959557e-10,1.211555427476857e-12,1.3035256699746276e-15,0.0,0.0
0.0021950280479755557,1.3035256699746276e-15,14.999985756924445,1013.2497422314591,8.763777188430669e-41,8.813877406889402e-41,-8.810822724216278e-52,3.463698540161873e-27,8.701133727264657e-11,9.94544135959557e-10,1.211555427476857e-12,1.3035256699746276e-15,0.0,0.0
0.0043900560959511115,-4.640347740485593e-15,14.999971513848948,1013.2494844629181,-3.1197677660805115e-40,-3.1376026611560594e-40,3.136515241846518e-51,-1.2330225683147648e-26,-3.0974676725592554e-10,-3.5404217503464714e-09,-4.312948045338239e-12,-4.640347740485593e-15,0.0,0.0
0.0043900560959511115,-4.640347740485593e-15,14.999971513848948,1013.2494844629181,-3.1197677660805115e-40,-3.1376026611560594e-40,3.136515241846518e-51,-1.2330225683147648e-26,-3.0974676725592554e-10,-3.5404217503464714e-09,-4.312948045338239e-12,-4.640347740485593e-15,0.0,0.0
0.0043900560959511115,-4.640347740485593e-15,14.999971513848948,1013.2494844629181,-3.1197677660805115e-40,-3.1376026611560594e-40,3.136515241846518e-51,-1.2330225683147648e-26,-3.0974676725592554e-10,-3.5404217503464714e-09,-4.312948045338239e-12,-4.640347740485593e-15,0.0,0.0
0.0043900560959511115,-4.640347740485593e-15,14.999971513848948,1013.2494844629181,-3.1197677660805115e-40,-3.1376026611560594e-40,3.136515241846518e-51,-1.2330225683147648e-26,-3.0974676725592554e-10,-3.5404217503464714e-09,-4.312948045338239e-12,-4.640347740485593e-15,0.0,0.0
0.009438359673977437,5.0096412718922073e-14,14.999938756468339,1013.248891625916,3.368048739821465e-39,3.3873029921850997e-39,-3.3861290326118957e-50,1.3311503992495563e-25,3.343973934414865e-09,3.822179696943252e-08,4.656186074794526e-11,5.0096412718922073e-14,0.0,0.0
0.009438359673977437,5.0096412718922073e-14,14.999938756468339,1013.248891625916,3.368048739821465e-39,3.3873029921850997e-39,-3.3861290326118957e-50,1.3311503992495563e-25,3.343973934414865e-09,3.822179696943252e-08,4.656186074794526e-11,5.0096412718922073e-14,0.0,0.0
0.009438359673977437,5.0096412718922073e-14,14.999938756468339,1013.248891625916,3.368048739821465e-39,3.3873029921850997e-39,-3.3861290326118957e-50,1.3311503992495563e-25,3.343973934414865e-09,3.822179696943252e-08,4.656186074794526e-11,5.0096412718922073e-14,0.0,0.0
0.009438359673977437,5.0096412718922073e-14,14.999938756468339,1013.248891625916,3.368048739821465e-39,3.3873029921850997e-39,-3.3861290326118957e-50,1.3311503992495563e-25,3.343973934414865e-09,3.822179696943252e-08,4.656186074794526e-11,5.0096412718922073e-14,0.0,0.0
0.028538877362736637,4.734341411730711e-12,14.99981481722466,1013.2466485964563,3.1829609667123666e-37,3.2011571207620646e-37,-3.200047674971145e-48,1.2579983512529334e-23,3.160209168324062e-07,3.6121356081609957e-06,4.400309993912458e-09,4.734341411730711e-12,0.0,0.0
0.0029517712500953808,-1.709304651333671e-16,14.999980846576932,1013.2496533648992,-1.1491883479155459e-41,-1.155757956663336e-41,1.1553573981302905e-52,-4.541925151064786e-28,-1.1409739519881686e-11,-1.304139194731307e-10,-1.5887046762761906e-13,-1.709304651333671e-16,0.0,0.0
0.0029517712500953808,-1.709304651333671e-16,14.999980846576932,1013.2496533648992,-1.1491883479155459e-41,-1.155757956663336e-41,1.1553573981302905e-52,-4.541925151064786e-28,-1.1409739519881686e-11,-1.304139194731307e-10,-1.5887046762761906e-13,-1.709304651333671e-16,0.0,0.0
0.0059035425001907615,1.2414984174582833e-15,14.999961693153864,1013.2493067297987,8.346759684913195e-41,8.394475923544725e-41,-8.391566595564553e-52,3.2988811461206075e-27,8.287097063997388e-11,9.472195287955007e-10,1.153904507231368e-12,1.2414984174582833e-15,0.0,0.0
0.0059035425001907615,1.2414984174582833e-15,14.999961693153864,1013.2493067297987,8.346759684913195e-41,8.394475923544725e-41,-8.391566595564553e-52,3.2988811461206075e-27,8.287097063997388e-11,9.472195287955007e-10,1.153904507231368e-12,1.2414984174582833e-15,0.0,0.0
0.0059035425001907615,1.2414984174582833e-15,14.999961693153864,1013.2493067297987,8.346759684913195e-41,8.394475923544725e-41,-8.391566595564553e-52,3.2988811461206075e-27,8.287097063997388e-11,9.472195287955007e-10,1.153904507231368e-12,1.2414984174582833e-15,0.0,0.0
0.003489567913280589,-2.011674572195432e-15,14.999977356927445,1013.2495902098698,-1.3524756844025567e-40,-1.3602074336006242e-40,1.359736017685986e-51,-5.3453755760173885e-27,-1.342808191015607e-10,-1.5348367855884723e-09,-1.8697408899573102e-12,-2.011674572195432e-15,0.0,0.0
0.003489567913280589,-2.011674572195432e-15,14.999977356927445,1013.2495902098698,-1.3524756844025567e-40,-1.3602074336006242e-40,1.359736017685986e-51,-5.3453755760173885e-27,-1.342808191015607e-10,-1.5348367855884723e-09,-1.8697408899573102e-12,-2.011674572195432e-15,0.0,0.0
0.003489567913280589,-2.011674572195432e-15,14.999977356927445,1013.2495902098698,-1.3524756844025567e-40,-1.3602074336006242e-40,1.359736017685986e-51,-5.3453755760173885e-27,-1.342808191015607e-10,-1.5348367855884723e-09,-1.8697408899573102e-12,-2.011674572195432e-15,0.0,0.0
0.006520737168393187,9.839455880608525e-15,14.999957688307404,1013.24923425083,6.615197612082734e-40,6.653014963937659e-40,-6.650709185380024e-51,2.61451766963011e-26,6.567912193272099e-10,7.507157988904404e-09,9.145233155095725e-12,9.839455880608525e-15,0.0,0.0
0.006520737168393187,9.839455880608525e-15,14.999957688307404,1013.24923425083,6.615197612082734e-40,6.653014963937659e-40,-6.650709185380024e-51,2.61451766963011e-26,6.567912193272099e-10,7.507157988904404e-09,9.145233155095725e-12,9.839455880608525e-15,0.0,0.0
0.006520737168393187,9.839455880608525e-15,14.999957688307404,1013.24923425083,6.615197612082734e-40,6.653014963937659e-40,-6.650709185380024e-51,2.61451766963011e-26,6.567912193272099e-10,7.507157988904404e-09,9.145233155095725e-12,9.839455880608525e-15,0.0,0.0
